country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
GBR,United Kingdom,Burnfoot Hill Extension,GBR0004450,4.0,56.2154,-3.7689,Wind,,,,,FAO Miss Sarah Dooley,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,10.08,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Burnhead Moss,GBR0004125,26.0,55.9121,-3.7748,Wind,,,,,Wind Prospect Developments/ EDF,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1110940,,,,,,,,,,,,,,65.54,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Burnhills Landfill (L5),GBR0000705,3.8,54.956,-1.7579,Waste,,,,,SITA UK,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,3.68,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Burnhills Landfill Scheme (L4),GBR0000702,1.5,54.956,-1.7579,Waste,,,,,SITA UK,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,1.45,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Burnthouse Farm,GBR0003686,6.21,52.5373,-0.0337,Wind,,,,,Fivestone Ltd,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1095541,,,,,,,,,,,,,,15.65,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Burntstalk Solar Park,GBR0001713,11.5,52.6732,0.6271,Solar,,,,,Lightsource Renewable Energy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1101552,,,,,,,,,,17.57,17.58,17.26,17.33,17.69,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Burntstump Landfill Scheme,GBR0000532,1.8,53.0441,-1.1289,Waste,,,,,Waste Recycling Group,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,1.74,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Burradale Hill,GBR0003310,3.7,60.1648,-1.2361,Wind,,,,,Shetland Aerogenerators,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1051899,,,,,,,,,,,,,,9.32,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Burrowton Farm,GBR0001978,5.0,50.7613,-3.4208,Solar,,,,,British Solar Renewables,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,7.48,7.57,7.58,7.51,7.73,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Burthy,GBR0001718,13.08042,50.3609,-4.9461,Solar,,,,,Elgin Energy EsCo,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,19.87,20.88,21.1,20.8,21.35,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Burton Farm,GBR0002157,4.4,52.2135,-1.7372,Solar,,,,,Quercus Renewable Holding 2,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1113865,,,,,,,,,,6.3,6.44,6.58,6.6,6.54,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Burton Pedwardine,GBR0001755,8.99162,52.9722,-0.3555,Solar,,,,,Lark Energy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1099949,,,,,,,,,,13.07,13.41,13.69,13.73,13.87,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Burton Pidsea (Wadworth Hill) Wind Farm,GBR0003992,10.2,53.7492,-0.1135,Wind,,,,,Aeolian Holderness Ltd,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1103424,,,,,,,,,,,,,,25.71,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Burton Wold Wind Farm - Northern Extension (resubmission),GBR0004210,14.4,52.3616,-0.6518,Wind,,,,,John Laing Environmental,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1103305,,,,,,,,,,,,,,36.3,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Burton Wold Wind Farm South,GBR0005277,7.5,52.3536,-0.6565,Wind,,,,,Infinergy/ Muirhall Energy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,18.9,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Burton Wold Windfarm,GBR0004672,20.0,52.3608,-0.6431,Wind,,,,,Gravis Capital Management,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1060044,,,,,,,,,,,,,,50.41,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Bury Green Farm Solar,GBR0006180,5.0,52.4514,-0.137,Solar,,,,,Bury Green Farm Solar (Caledon Partners),UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1107648,,,,,,,,,,7.57,7.47,7.57,7.6,7.61,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Bury Lane,GBR0002372,22.21587,52.0796,0.002,Solar,,,,,Vortex (formerly Sun Edison),UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,32.86,32.18,32.19,32.28,33.03,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Buslingthorpe Power Station (Leeds North),GBR0000026,2.0,53.8143,-1.5426,Biomass,,,,,Living Power (REG Bio-Power),UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1085888,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
GBR,United Kingdom,Butchersfield Landfill Site,GBR0000577,3.0,53.3977,-2.4842,Waste,,,,,NORWEB Generation Limited,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1024493,,,,,,,,,,,,,,2.9,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Buttermilk Farm,GBR0000238,1.1,51.9469,-0.0487,Biomass,,,,,Hallwick Energy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1100005,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
GBR,United Kingdom,Butterwick Moor Circuit 1,GBR2000200,10.25,54.6652,-1.375,Wind,,,,,,,,WRI,,,,,,,,,,,,,,,25.83,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Butterwick Moor Circuit 2,GBR2000201,10.25,54.6652,-1.375,Wind,,,,,,,,WRI,,,,,,,,,,,,,,,25.83,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Bygrave Lodge Farm Anaerobic Digestion Facility (Farm AD),GBR0000271,2.3,52.0025,-0.1428,Biomass,,,,,Ancala Bioenergy (formerly Biogen),UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
GBR,United Kingdom,Bypass Nurseries Solar Farm,GBR0001890,3.3,52.1024,-1.9201,Solar,,,,,Sun Spirit,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,4.73,4.85,4.94,4.94,4.88,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Bystock Solar Farm,GBR0002112,4.1,50.6473,-3.3825,Solar,,,,,Lightsource Renewable Energy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1114849,,,,,,,,,,6.07,5.96,6.02,6.04,6.04,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,CRAYSMARSH SOLAR FARM,GBR0001619,1.8,51.3626,-2.0947,Solar,,,,,Mr Nick Boyle,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,2.5,2.48,2.47,2.48,2.48,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,CRINACOTT SOLAR FARM (Pyworthy),GBR0001094,6.7,50.7904,-4.4014,Solar,,,,,Sunsave 4 Ltd/ Vogt Solar,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1101498,,,,,,,,,,9.92,10.09,10.04,10.06,10.3,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Caddington Solar Farm (Phase 1),GBR0001942,3.0,51.86,-0.4633,Solar,,,,,Raybridge Corporation,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1108897,,,,,,,,,,4.44,4.45,4.46,4.49,4.46,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Caddington Solar Farm (Phase 2),GBR0004706,5.0,51.8564,-0.4686,Solar,,,,,Emsrayne Limited,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1108897,,,,,,,,,,7.53,7.48,7.57,7.62,7.61,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Cadland 2,GBR0001669,3.01602,50.8095,-1.3599,Solar,,,,,Manor of Cadland,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,4.48,4.41,4.55,4.54,4.53,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Caegarw,WKS0069640,3.9,51.5377,-3.7163,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,5.74,5.79,5.7,5.73,5.78,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Caeremlyn Solar Farm,GBR0001719,18.0,51.8279,-4.6334,Solar,,,,,Munich RE,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1102096,,,,,,,,,,27.24,27.53,27.23,27.22,28.27,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Caergarw Farm,GBR0006035,3.8,51.5401,-3.6997,Solar,,,,,Suncredit UK (Sunventures 7),UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,5.61,5.65,5.56,5.58,5.64,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Cairnborrow - resubmission,GBR0004350,10.0,57.4639,-2.8992,Wind,,,,,Engie (GDF Suez),UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1109250,,,,,,,,,,,,,,25.2,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Cairnhill Farm solar park,GBR0001358,2.4,57.5603,-2.3723,Solar,,,,,Green Cat Renewables,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,3.41,3.44,3.43,3.45,3.44,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Cairnmore Farm,GBR0002724,2.6,57.3153,-2.8137,Wind,,,,,,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,6.55,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Cairnmore Solar Park,GBR0004780,3.8,57.3086,-2.8272,Solar,,,,,GPV Rhynie,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,5.47,5.31,5.47,5.39,5.2,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Cairnmore Solar Park (extension),GBR0005945,1.2,57.3081,-2.8238,Solar,,,,,GPV Rhynie,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,1.62,1.58,1.62,1.6,1.54,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Caldecote Manor Farm,GBR0004825,5.0,52.2104,-0.2071,Solar,,,,,Sustain Energy Solutions,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1091787,,,,,,,,,,7.62,7.46,7.47,7.49,7.61,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Calder Water Community Wind Farm,GBR0003688,28.0,55.6374,-4.2119,Wind,,,,,Community Windpower (Community Wind Power),UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1100974,,,,,,,,,,,,,,70.58,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Caledonian Papermill,GBR0000034,26.0,55.5796,-4.6395,Biomass,,,,,Caledonian Paper,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
GBR,United Kingdom,Callagheen,GBR0004673,16.9,54.4178,-8.093,Wind,,,,,B9 / Renewable Energy Systems (RES),UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1063194,,,,,,,,,,,,,,42.6,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Calliachar,GBR0004027,32.2,56.6277,-3.8761,Wind,,,,,Scottish and Southern Energy (SSE),UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1066168,,,,,,,,,,,,,,81.17,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Callington Solar Farm,GBR0001564,6.4,50.5072,-4.326,Solar,,,,,Inazin (Low Carbon Solar),UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1104238,,,,,,,,,,9.4,9.67,9.5,9.62,9.76,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Calvert Phase II,GBR0000537,11.2,51.9003,-0.9927,Waste,,,,,Waste Recycling Group,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,10.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Camster,GBR0004006,50.0,58.4087,-3.2715,Wind,,,,,E.ON UK,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1062545,,,,,,,,,,,,,,126.04,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Canada Farm,GBR0001874,8.3,50.8378,-2.2282,Solar,,,,,British Solar Renewables,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,12.03,12.24,12.24,12.28,12.53,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Candles/Coalmoor Landfill,GBR0000557,2.9,52.666,-2.4997,Waste,,,,,ONYX LANDFILL LTD,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,2.8,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Cannington Cold Stores,GBR0000277,3.3,51.1444,-3.0969,Biomass,,,,,Cannington Cold Stores Ltd / Cannington Bioenergy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
GBR,United Kingdom,Canopus Farm,GBR0004951,5.0,53.0099,-0.055,Solar,,,,,Countryside Renewables,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,7.62,7.49,7.6,7.62,7.61,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Cantelupe Solar Farm,GBR0001034,5.0,52.1721,0.0673,Solar,,,,,Innogy (previously - Belectric (previously Alectron Investments Ltd)),UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1106306,,,,,,,,,,7.64,7.56,7.47,7.49,7.61,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Canworthy Water,GBR0001630,41.0,50.7035,-4.4906,Solar,,,,,Equitix,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1106092,,,,,,,,,,58.79,58.93,58.07,59.09,59.68,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Capel Grange Solar Park,GBR0004936,6.6,51.1781,0.3596,Solar,,,,,West Coast Energy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,9.73,10.01,9.9,9.9,10.14,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Capel Landfill,GBR0000784,1.0,51.1385,-0.325,Waste,,,,,Hanson Brick Ltd,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,0.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Capeland Farm,GBR0001943,8.3,51.1312,-3.9082,Solar,,,,,juwi Renewable Energies,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,12.03,12.29,12.02,12.06,12.55,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Carcant Wind Farm,GBR0003214,6.0,55.7648,-3.0176,Wind,,,,,Greencoat UK Wind,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1085979,,,,,,,,,,,,,,15.12,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Cardiff Organic Waste Treatment Project (resubmission),GBR0005081,2.0,51.4772,-3.1365,Biomass,,,,,Kelda Organic Energy,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
GBR,United Kingdom,Cardiff Waste Water Treatment,GBR0002391,5.5,51.4855,-3.1464,Waste,,,,,Dwr Cymru Welsh Water,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,,,,,5.32,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Carines Farm Solar Array,GBR0001059,1.0,50.3833,-5.1111,Solar,,,,,Solar Securities Group Ltd,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,1.52,1.54,1.6,1.54,1.54,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Carlam Hill Education CIC,GBR0004804,5.0,53.8085,-0.3158,Solar,,,,,Renesola to Greencoat (formerly Renesola),UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,7.29,7.47,7.63,7.66,7.71,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
GBR,United Kingdom,Carland Cross RP,GBR0003976,20.0,50.3509,-5.0306,Wind,,,,,Scottish Power Renewables,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,1027327,,,,,,,,,,,,,,50.41,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
GBR,United Kingdom,Carloggas Farm Solar Park,GBR0001824,8.3,50.3513,-4.8759,Solar,,,,,Good Energy Generation,UK Renewable Energy Planning Database,https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,,,,,,,,,,,12.26,12.84,12.8,12.81,13.0,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
